CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,DEBT_TO_LIMIT_RATIO,CASH_ADVANCE_DEPENDENCY,PAYMENT_TO_BALANCE_RATIO,MINIMUM_PAYMENT_DEPENDENCY,TOTAL_ACTIVITY,TRANSACTION_FREQUENCY,CASH_ADVANCE_INTENSITY,PAYMENT_STRESS_RATIO,PAYMENT_COVERAGE,REVOLVING_BALANCE_RATIO,CASH_ADVANCE_VELOCITY,CASH_VS_PURCHASE_RATIO,CASH_ADVANCE_SIZE,CREDIT_UTILIZATION_TREND,AVAILABLE_CREDIT_USAGE,PURCHASE_STABILITY,INSTALLMENT_PREFERENCE,ONEOFF_PREFERENCE,USAGE_CONSISTENCY,DORMANCY_RISK,BALANCE_PER_MONTH,PAYMENT_VELOCITY,RISK_CLUSTER,COMPOSITE_RISK,RISK_LEVEL
C13834,62.489102,0.272727,290.0,290.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,4800.0,77.890926,181.913668,0.0,12.0,0.01301585128098313,0.0,1.2268393085792895,2.305888360341974,0.11868666666666666,1.0,0.0,2.8652739174039663,0.42583436684458154,-0.2425900432486821,0.0,0.0,0.0,0.01301585128098313,0.9867758587794211,145.0,0.0,0.9965635738831615,0.17803,0.82197,4.806854,5.991609692307692,1,0.48448803891531983,MEDIUM
C16133,954.060867,1.0,279.76,0.0,578.55,325.076569,0.583333,0.0,0.666667,0.333333,4.0,14.0,1000.0,956.028747,1033.373322,0.0,12.0,0.9531077592407593,0.5365746896668431,1.0010134223204434,1.0797724992476114,0.6388886666666667,18.0,27.089714083333334,1.081997344573432,0.9242588982781209,-0.0020604760052428395,0.3076923076923077,1.1578450242199745,65.0153138,0.9531077592407593,0.04589323976023973,18.650666666666666,2.0606567887163414,0.0,0.7916665,0.20833349999999995,73.38929746153846,73.54067284615384,5,0.48430446753680945,MEDIUM
C18308,2784.030599,1.0,1470.0,1021.73,448.27,3149.955535,1.0,0.636364,0.636364,0.636364,15.0,35.0,7000.0,745.850159,623.905482,0.0,11.0,0.39766184816454797,0.6816675709475313,0.26780680947197016,0.8353824049999299,0.878788,50.0,286.35959409090907,0.22402105105201395,1.1935407521356964,0.7318341280457866,1.25,2.141370180149558,196.8722209375,0.39766184816454797,0.6021953150978432,40.833333333333336,0.30473827328348063,0.6945819170632224,1.0,0.0,232.00254991666668,62.15417991666666,2,0.48427191118561597,MEDIUM
C14151,2033.538173,1.0,929.25,297.51,631.74,1567.042271,1.0,0.25,1.0,0.083333,1.0,20.0,3500.0,1291.31841,1843.752247,0.0,12.0,0.5808449508711796,0.6274965446365248,0.6346985409941484,1.4267012159952126,0.6944443333333333,21.0,130.58685591666668,0.9062264210463649,0.6999955750697617,0.3648099469697194,0.07692307692307693,1.6845388562214458,783.5211355,0.5808449508711796,0.4188694164524422,44.25,0.6791077667293738,0.31981725342649825,1.0,0.0,156.4260133076923,99.33218538461539,2,0.483785240782616,MEDIUM
C11322,1770.072581,1.0,0.0,0.0,0.0,781.616559,0.0,0.0,0.0,0.083333,1.0,0.0,2500.0,1390.781416,845.927334,0.0,12.0,0.7077459340263894,0.9987222350607075,0.7852763522626067,0.6078018604611113,0.361111,1.0,65.13471325,0.4776356108016558,1.642149639251105,0.21415901813907642,0.07692307692307693,781.616559,390.8082795,0.7077459340263894,0.29185422590963617,0.0,0.0,0.0,0.5,0.5,136.1594293076923,106.98318584615384,4,0.4836529759551202,MEDIUM
C17978,1348.085189,1.0,0.0,0.0,0.0,1364.200415,0.0,0.0,0.0,0.25,6.0,0.0,3500.0,721.056957,372.603452,0.0,12.0,0.38505718051985144,0.9992675068151075,0.5344784472316967,0.516030554636703,0.4166666666666667,6.0,113.68336791666667,0.2761897136208202,1.9300061419132712,0.4647803097332795,0.46153846153846156,1364.200415,194.8857735714286,0.38505718051985144,0.6146571868037704,0.0,0.0,0.0,0.5,0.5,103.69886069230769,55.46591976923077,4,0.4835437870140638,MEDIUM
C17224,1522.680962,1.0,0.0,0.0,0.0,272.151183,0.0,0.0,0.0,0.083333,3.0,0.0,6500.0,592.120457,374.842938,0.0,12.0,0.23422257529610827,0.9963390237266517,0.38861183657684895,0.6319845042876341,0.361111,3.0,22.67926525,0.24601143372427334,1.5754465419807888,0.6107318580515282,0.23076923076923078,272.151183,68.03779575,0.23422257529610827,0.7656236022150438,0.0,0.0,0.0,0.5,0.5,117.12930476923076,45.54772746153846,4,0.48343741806944174,MEDIUM
C15698,882.715792,1.0,120.0,0.0,120.0,322.935862,1.0,0.0,1.0,0.25,4.0,12.0,1000.0,307.584827,249.005928,0.0,12.0,0.881833958041958,0.7274381045611494,0.3480585384854139,0.8069286180425196,0.75,16.0,26.911321833333332,0.28177150420324276,1.2303101348860817,0.650809875987822,0.3076923076923077,2.6688914214876034,64.5871724,0.881833958041958,0.117167040959041,9.23076923076923,0.9917355371900827,0.0,1.0,0.0,67.90121476923076,23.66037130769231,2,0.4834335190974486,MEDIUM
C13607,758.188531,1.0,0.0,0.0,0.0,305.653048,0.0,0.0,0.0,0.166667,2.0,0.0,1950.0,388.247865,245.555646,0.0,12.0,0.38861534136340337,0.9967389856173874,0.5113984855495664,0.6308464813288057,0.388889,2.0,25.471087333333333,0.32344488354764145,1.5746865719716676,0.4872843185772521,0.15384615384615385,305.653048,101.88434933333333,0.38861534136340337,0.6108721009738596,0.0,0.0,0.0,0.5,0.5,58.32219469230769,29.865220384615384,4,0.4833796413173292,MEDIUM
C15250,2544.378002,1.0,1108.54,1108.54,0.0,0.0,0.583333,0.583333,0.0,0.0,0.0,26.0,3000.0,524.24945,831.65824,0.0,12.0,0.8478433862045984,0.0,0.20596133446115955,1.5833586117986416,0.5277776666666667,26.0,0.0,0.3267327050624837,0.6296093941254939,0.7936457965821612,0.0,0.0,0.0,0.8478433862045984,0.15182339153615465,41.057037037037034,0.0,0.9990987255979956,0.7916665,0.20833349999999995,195.72138476923075,40.32688076923077,2,0.4831156702657641,MEDIUM
C18440,435.518068,1.0,27.22,27.22,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,500.0,160.536841,220.943631,0.0,12.0,0.8692975409181637,0.0,0.3677667724855778,1.3677600083809984,0.361111,1.0,0.0,0.5061500249286359,0.7233225854541417,0.6299423715950286,0.0,0.0,0.0,0.8692975409181637,0.12870645109780435,13.61,0.0,0.9645641389085755,0.5416665,0.45833349999999995,33.50138984615385,12.34898776923077,2,0.48287204524638283,MEDIUM
C15048,947.70851,1.0,483.4,483.4,0.0,1288.83283,0.083333,0.083333,0.0,0.166667,2.0,1.0,2000.0,394.907752,280.049702,0.0,12.0,0.4736174462768616,0.726826623213377,0.4162582582926341,0.7073609965586125,0.4166666666666667,3.0,107.40273583333334,0.29519046055568743,1.4051171347621638,0.5826876771665093,0.15384615384615385,2.660678839801817,429.61094333333335,0.4736174462768616,0.5258828035982009,241.7,0.0,0.9979355904211396,0.5416665,0.45833349999999995,72.90065461538462,30.377519384615386,2,0.48281576317311165,MEDIUM
C14410,1049.768556,1.0,171.65,55.0,116.65,0.0,0.416667,0.083333,0.333333,0.0,0.0,6.0,1200.0,256.698968,381.650944,0.0,12.0,0.8740787310574522,0.0,0.24429639289662944,1.480995236271183,0.4722223333333333,6.0,0.0,0.36321123412071343,0.6708436814937009,0.7547519227440606,0.0,0.0,0.0,0.8740787310574522,0.12508862947543714,24.521428571428572,0.6756443672169128,0.3185635679119606,0.7083335,0.29166650000000005,80.75142738461538,19.74607446153846,2,0.48276054148760755,MEDIUM
C15718,1306.735189,1.0,0.0,0.0,0.0,256.361633,0.0,0.0,0.0,0.25,4.0,0.0,5500.0,536.065588,324.670041,0.0,12.0,0.23754502617705872,0.9961144169457458,0.4099190665733474,0.604525868449423,0.4166666666666667,4.0,21.363469416666664,0.24826894904332197,1.6460389981036052,0.5893162526193978,0.3076923076923077,256.361633,51.2723266,0.23754502617705872,0.7622731886929649,0.0,0.0,0.0,0.5,0.5,100.51809146153846,41.23581446153847,4,0.48270324502987,MEDIUM
C10937,1701.20332,1.0,302.0,0.0,302.0,796.570678,0.5,0.0,0.416667,0.083333,1.0,6.0,2000.0,784.873315,567.761469,0.0,12.0,0.850176571714143,0.7244379046637328,0.46109257676691645,0.7224592795850309,0.5277776666666667,7.0,66.38088983333334,0.333545036793842,1.3799692099044072,0.5383199493465916,0.07692307692307693,2.6289461320132013,398.285339,0.850176571714143,0.14932367816091952,43.142857142857146,0.9966996699669967,0.0,0.75,0.25,130.86179384615386,60.37487038461539,2,0.4825045237755682,MEDIUM
C10966,3122.171879,1.0,974.3,712.3,262.0,189.408446,0.75,0.583333,0.416667,0.416667,5.0,21.0,3000.0,1520.760286,2019.977973,0.0,12.0,1.0403771672775741,0.16262305528090934,0.48692814386089056,1.3273956427852265,0.7222223333333333,26.0,15.784037166666666,0.6467713117495062,0.7524873137249181,0.5127516688299434,0.38461538461538464,0.1942053173382549,31.568074333333332,1.0403771672775741,-0.04071038953682106,44.28636363636363,0.2686352917051164,0.7303393827540244,0.875,0.125,240.1670676153846,116.98156046153846,5,0.48238922774321685,MEDIUM
C18457,691.181508,1.0,439.92,0.0,439.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,162.995562,328.466313,0.0,12.0,0.690491016983017,0.0,0.2354809542239317,2.002897572313573,0.6666666666666666,12.0,0.0,0.47453783321816223,0.49472603288579614,0.7630743380101972,0.0,0.0,0.0,0.690491016983017,0.308509982017982,33.84,0.9977320148779824,0.0,1.0,0.0,53.16780830769231,12.538120153846155,1,0.4823482582125419,MEDIUM
C12402,7156.345546,1.0,0.0,0.0,0.0,2506.083985,0.0,0.0,0.0,0.25,6.0,0.0,18000.0,3447.733455,1608.111732,0.0,12.0,0.39755266629631686,0.999601130234973,0.4817056034030413,0.46629052461811665,0.4166666666666667,6.0,208.84033208333335,0.2246799070499984,2.1426314819759202,0.5181546799948227,0.46153846153846156,2506.083985,358.0119978571429,0.39755266629631686,0.6023917812343759,0.0,0.0,0.0,0.5,0.5,550.4881189230769,265.2102657692308,4,0.48224938289078717,MEDIUM
C14380,492.265287,1.0,424.5,0.0,424.5,0.0,0.25,0.0,0.25,0.0,0.0,3.0,4000.0,142.123847,292.596739,0.0,12.0,0.12303556285928519,0.0,0.28812862114093996,2.044360497101507,0.4166666666666667,3.0,0.0,0.5931833167899366,0.48407842499912784,0.7098440722020644,0.0,0.0,0.0,0.12303556285928519,0.8767144996250937,106.125,0.9976498237367802,0.0,0.625,0.375,37.86656053846154,10.932603615384616,1,0.48196642349307894,MEDIUM
C16781,8465.296023,1.0,1066.91,817.43,249.48,1870.467411,1.0,0.166667,0.916667,0.083333,1.0,23.0,17150.0,1742.775616,2037.922023,0.0,12.0,0.493574486793773,0.6365647258237788,0.20584865108253725,1.1686836335484119,0.6944443333333333,24.0,155.87228425,0.24070998905113525,0.8547534414463479,0.7940332335105265,0.07692307692307693,1.7515215804702642,935.2337055,0.493574486793773,0.5063672075680717,44.45458333333334,0.2336151922914852,0.7654483992096711,1.0,0.0,651.1766171538462,134.05966276923075,4,0.48195563597860835,MEDIUM
C13138,931.144615,0.666667,1864.5,1864.5,0.0,148.542419,0.333333,0.333333,0.0,0.333333,4.0,6.0,2000.0,194.303595,215.542334,0.0,6.0,0.46533963768115943,0.07375337162647913,0.20844790805340863,1.1036270684111062,0.4444443333333334,10.0,24.757069833333333,0.23123271918488741,0.8973007328904102,0.7904792970348277,0.5714285714285714,0.07962606218172072,29.7084838,0.46533963768115943,0.534160612193903,266.35714285714283,0.0,0.9994639506834628,0.5,0.5,133.0206592857143,27.75765642857143,2,0.4819414937617668,MEDIUM
C14116,3421.570645,1.0,0.0,0.0,0.0,287.27997,0.0,0.0,0.0,0.083333,1.0,0.0,8500.0,1387.841466,801.652585,0.0,12.0,0.4024903711328079,0.9965311499095827,0.4054968063340005,0.5772095697206091,0.361111,1.0,23.9399975,0.23422528507077758,1.72906870536024,0.5942110156209792,0.07692307692307693,287.27997,143.639985,0.4024903711328079,0.597391995647571,0.0,0.0,0.0,0.5,0.5,263.19774192307693,106.75703584615385,4,0.4819407858901527,MEDIUM
C11097,1594.527848,1.0,60.0,60.0,0.0,97.854366,1.0,1.0,0.0,0.083333,1.0,12.0,1800.0,422.765741,385.395799,0.0,12.0,0.8853569394780677,0.6160004818501494,0.2649692022172715,0.909454827779483,0.6944443333333333,13.0,8.1545305,0.24154752264781532,1.0941261320493807,0.7344040459518197,0.07692307692307693,1.6041699344262295,48.927183,0.8853569394780677,0.11408781343697949,4.615384615384615,0.0,0.9836065573770492,1.0,0.0,122.6559883076923,32.52044161538461,2,0.4816576637229115,MEDIUM
C15787,907.371097,1.0,55.65,0.0,55.65,0.0,0.166667,0.0,0.166667,0.0,0.0,3.0,1000.0,416.818116,603.735158,0.0,12.0,0.9064646323676323,0.0,0.45886325244890525,1.4449712324106119,0.388889,3.0,0.0,0.6646349272823682,0.6892572897175593,0.5400358758882879,0.0,0.0,0.0,0.9064646323676323,0.09253636663336667,13.9125,0.9823477493380406,0.0,0.5833335,0.41666650000000005,69.79777669230769,32.062931999999996,2,0.48160754209125667,MEDIUM
C10038,4047.480828,1.0,2380.55,1642.17,738.38,1697.660901,0.75,0.5,0.75,0.333333,7.0,41.0,5000.0,1617.894416,1541.141605,0.0,12.0,0.809334298740252,0.4161738488646973,0.39963000560861245,0.9519716602691648,0.6944443333333333,48.0,141.47174175,0.38067158286663866,1.0491218256186015,0.6001229881580656,0.5384615384615384,0.7128386559173647,212.207612625,0.809334298740252,0.19046574125174962,56.67976190476191,0.3100417795133421,0.689538325880204,0.875,0.125,311.3446790769231,124.45341661538463,2,0.4809157119876551,MEDIUM
C17294,831.835714,0.875,750.02,588.02,162.0,477.128277,0.75,0.375,0.625,0.25,7.0,13.0,1200.0,215.867749,171.272347,0.0,8.0,0.6926192456286429,0.3884940327934035,0.25919607597423466,0.7897548058194674,0.625,20.0,59.641034625,0.2056496186713722,1.2530609396062853,0.7396032070257736,0.7777777777777778,0.6353070184549013,59.641034625,0.6926192456286429,0.30654811490424644,53.57285714285714,0.21570663897099945,0.7829618385662166,0.8125,0.1875,92.42619044444444,23.985305444444446,2,0.4808315662823874,MEDIUM
C17686,2115.602918,1.0,320.0,0.0,320.0,2033.14898,0.833333,0.0,0.75,0.5,17.0,10.0,3000.0,1260.004919,754.052041,0.0,12.0,0.7049659840053316,0.8636449932748097,0.5952958432990311,0.5979770813249302,0.7777776666666667,27.0,169.42908166666666,0.35625578826684773,1.6687656619419693,0.4042317015269276,1.3076923076923077,6.333797445482866,112.9527211111111,0.7049659840053316,0.2947007937354215,29.09090909090909,0.9968847352024922,0.0,0.9166665,0.08333349999999995,162.738686,96.92345530769231,2,0.48072327367475914,MEDIUM
C11486,912.857498,1.0,831.03,93.0,738.03,0.0,0.571429,0.285714,0.714286,0.0,0.0,8.0,5500.0,95.682798,195.497298,0.0,7.0,0.16594391892383203,0.0,0.10470209875106809,2.0220484103076948,0.5238096666666666,8.0,0.0,0.21392536410529076,0.4869420545416355,0.8942036387384327,0.0,0.0,0.0,0.16594391892383203,0.8338742959461916,92.33666666666666,0.8870233044481569,0.11177481581192986,0.7857145,0.21428550000000002,114.10718725,11.96034975,1,0.4806338809958846,MEDIUM
C16093,3136.079106,1.0,555.0,0.0,555.0,1728.321044,1.0,0.0,0.916667,0.083333,4.0,12.0,3500.0,1045.129438,780.780114,0.0,12.0,0.8957666683804628,0.7566016381714863,0.3331536766162759,0.7463513458647171,0.6944443333333333,16.0,144.02675366666668,0.24888760774526672,1.3368585607180077,0.6665275555215789,0.3076923076923077,3.108491086330935,345.6642088,0.8957666683804628,0.10394769894315906,42.69230769230769,0.9982014388489209,0.0,1.0,0.0,241.2368543076923,80.39457215384616,2,0.48038890046577476,MEDIUM
C15948,3120.25648,1.0,339.96,0.0,339.96,3585.834892,1.0,0.0,1.0,0.25,3.0,12.0,8000.0,861.174315,893.770943,0.0,12.0,0.38998331208598924,0.9131709168985035,0.27590629623618756,1.0366476099441677,0.75,15.0,298.8195743333333,0.2863497276583948,0.9624522585776458,0.7237733199676047,0.23076923076923078,10.516878496011262,896.458723,0.38998331208598924,0.6098917035370579,26.150769230769228,0.9970671046457062,0.0,1.0,0.0,240.01972923076923,66.24417807692308,2,0.48035447031855893,MEDIUM
C15342,1529.318797,1.0,678.44,0.0,678.44,36.989392,0.75,0.0,0.666667,0.083333,1.0,17.0,1500.0,731.943501,1187.72741,0.0,12.0,1.0188666202531644,0.051630198890555846,0.47829478565831146,1.6204897217582397,0.6111110000000001,18.0,3.0824493333333334,0.7761307070973656,0.6157370435329661,0.5210517557277315,0.07692307692307693,0.05444099846932768,18.494696,1.0188666202531644,-0.019532842771485613,37.69111111111111,0.9985281996938655,0.0,0.875,0.125,117.63990746153846,56.30334623076923,5,0.48023701797401097,MEDIUM
C14084,1894.990608,1.0,0.0,0.0,0.0,1930.273374,0.0,0.0,0.0,0.166667,2.0,0.0,5500.0,767.315938,438.908538,0.0,12.0,0.3444811139792765,0.9994822069141207,0.40470450368391275,0.5712604884164202,0.388889,2.0,160.85611450000002,0.2314929916572667,1.7442624357520424,0.5947680675430856,0.15384615384615385,1930.273374,643.4244580000001,0.3444811139792765,0.6553371008907471,0.0,0.0,0.0,0.5,0.5,145.76850830769231,59.02430292307692,4,0.480236999149207,MEDIUM
C13947,1382.376636,1.0,77.91,0.0,77.91,300.531629,0.083333,0.0,0.083333,0.166667,2.0,1.0,2500.0,639.362373,397.789389,0.0,12.0,0.55272956257497,0.792036524279206,0.46217519969738746,0.621194195306038,0.4166666666666667,3.0,25.044302416666667,0.2875495932548047,1.6032582376458366,0.5371019313644096,0.15384615384615385,3.808536674692688,100.17720966666667,0.55272956257497,0.4468705973610556,38.955,0.9873273349385375,0.0,0.5416665,0.45833349999999995,106.3366643076923,49.181721,2,0.4801397343639941,MEDIUM
C14899,683.391465,0.636364,0.0,0.0,0.0,1786.070392,0.0,0.0,0.0,0.083333,4.0,0.0,3000.0,346.494649,159.136566,0.0,12.0,0.2277212479173609,0.9994404249522142,0.5062813707064566,0.457954004350726,0.239899,4.0,148.83919933333334,0.23252272148075367,2.1637447189919135,0.4922574772319816,0.3076923076923077,1786.070392,357.2140784,0.2277212479173609,0.7719455298233922,0.0,0.0,0.0,0.318182,0.681818,52.56857423076924,26.653434538461536,4,0.4799630835550611,MEDIUM
C10470,4700.106602,1.0,2570.0,492.46,2077.54,124.563782,0.75,0.166667,0.666667,0.166667,2.0,40.0,4500.0,3259.958288,5620.295192,0.0,12.0,1.0442360813152631,0.04621066020837343,0.6934448767047976,1.7235102983936113,0.6388889999999999,42.0,10.380315166666668,1.1955260043686198,0.5799301009204144,0.3063424074211198,0.15384615384615385,0.048449545702061454,41.52126066666667,1.0442360813152631,-0.04445825416574091,62.68292682926829,0.8080669000388954,0.19154414624659666,0.875,0.125,361.5466616923077,250.76602215384614,5,0.4798554313957116,MEDIUM
C16557,7803.071972,1.0,1000.55,0.0,1000.55,1490.239239,1.0,0.0,1.0,0.333333,6.0,35.0,8000.0,3478.320794,2722.218432,0.0,12.0,0.9752620887389076,0.598059906381994,0.44570588360534924,0.7823993799865756,0.7777776666666667,41.0,124.18660325,0.34882026226397805,1.2772830681251794,0.554165978160715,0.46153846153846156,1.4879329429384456,212.89131985714286,0.9752620887389076,0.024612926884139515,27.793055555555554,0.9990015476012181,0.0,1.0,0.0,600.2363055384615,267.56313800000004,5,0.47981956113532354,MEDIUM
C15820,3842.454902,1.0,0.0,0.0,0.0,6381.534619,0.0,0.0,0.0,0.5,24.0,0.0,6500.0,3869.74895,1742.491124,0.083333,12.0,0.5910559763113367,0.999843322432279,1.0068412531616586,0.4501689844803807,0.5,24.0,531.7945515833334,0.4533658305950899,2.219540378916205,-0.007101435738402272,1.8461538461538463,6381.534619,255.26138476,0.5910559763113367,0.4087902011998154,0.0,0.0,0.0,0.5,0.5,295.57345399999997,297.67299615384616,4,0.4797752205462135,MEDIUM
C14823,268.797746,1.0,70.0,0.0,70.0,0.0,0.5,0.0,0.416667,0.0,0.0,6.0,1000.0,105.954038,229.157988,0.0,12.0,0.2685292167832168,0.0,0.3927165425614786,2.1425837891225763,0.5,6.0,0.0,0.8493695421754931,0.46035351160612337,0.6035769772516929,0.0,0.0,0.0,0.2685292167832168,0.7304717822177823,10.0,0.9859154929577465,0.0,0.75,0.25,20.676749692307695,8.150310615384615,1,0.4797322561172048,MEDIUM
C16721,738.992204,1.0,0.0,0.0,0.0,186.282849,0.0,0.0,0.0,0.083333,1.0,0.0,2000.0,386.913089,255.052406,0.0,12.0,0.3693114462768616,0.9946604827652958,0.5228610340873266,0.6574988399012233,0.361111,1.0,15.52357075,0.34466904464847575,1.511069921366019,0.47578760032450285,0.07692307692307693,186.282849,93.1414245,0.3693114462768616,0.6301888035982008,0.0,0.0,0.0,0.5,0.5,56.84555415384615,29.76254530769231,4,0.4793209755319756,MEDIUM
C13424,1060.209389,1.0,43.2,0.0,43.2,176.22717,0.166667,0.0,0.083333,0.333333,4.0,2.0,1200.0,676.139575,314.901632,0.0,12.0,0.8827721806827644,0.7994802546346714,0.6371405888494264,0.465046858323116,0.5,6.0,14.6855975,0.2967384526221903,2.140348470880961,0.36191709004941724,0.3076923076923077,3.9870400452488686,35.245434,0.8827721806827644,0.1163951798501248,14.4,0.9773755656108597,0.0,0.5833335,0.41666650000000005,81.5545683846154,52.01073653846154,2,0.47924665062613975,MEDIUM
C16530,413.331088,1.0,0.0,0.0,0.0,708.62821,0.0,0.0,0.0,0.777778,11.0,0.0,500.0,453.051033,131.544615,0.0,9.0,0.8250121516966068,0.9985908113771295,1.0934517011187923,0.2897132820750569,0.5925926666666667,11.0,78.73646777777778,0.3174867124621843,3.4181021462094106,-0.0958652298859119,1.1,708.62821,59.05235083333333,0.8250121516966068,0.17299184031936124,0.0,0.0,0.0,0.5,0.5,41.333108800000005,45.3051033,4,0.4792129833243692,MEDIUM
C10835,1773.445786,1.0,4504.25,2986.66,1517.59,0.0,0.5,0.5,0.416667,0.0,0.0,37.0,8500.0,278.70437,561.333282,0.0,12.0,0.20861613763086695,0.0,0.15706558757608613,2.006880629001256,0.5,37.0,0.0,0.31634287529593763,0.4956213315504949,0.8423708561812325,0.0,0.0,0.0,0.20861613763086695,0.7912662291495118,118.53289473684211,0.33684923145219464,0.6629288052827257,0.75,0.25,136.41890661538463,21.43879769230769,1,0.47898578330274455,MEDIUM
C10847,1399.729932,1.0,0.0,0.0,0.0,1967.782148,0.0,0.0,0.0,0.333333,5.0,0.0,3000.0,712.803089,316.461916,0.0,12.0,0.4664211702765745,0.9994920717860959,0.5088797438505798,0.44334624054842103,0.4444443333333334,5.0,163.98184566666666,0.22592643219106992,2.2453184242736066,0.49040634265535205,0.38461538461538464,1967.782148,327.9636913333333,0.4664211702765745,0.5332456074641786,0.0,0.0,0.0,0.5,0.5,107.67153323076923,54.83100684615385,4,0.47879179311165476,MEDIUM
C17468,857.256959,0.909091,636.84,484.2,152.64,2224.941246,0.416667,0.166667,0.166667,0.5,11.0,7.0,3000.0,443.001353,301.273706,0.0,12.0,0.28565710063312233,0.7771956900684545,0.5161640093383734,0.6785423151627198,0.608586,18.0,185.4117705,0.3510297269841304,1.4655636405238635,0.4826708384429191,0.8461538461538461,3.4882435187507834,185.4117705,0.28565710063312233,0.7140096771076307,79.605,0.23930766336385298,0.7591245453405242,0.662879,0.337121,65.94284300000001,34.07702715384615,2,0.4787360564481769,MEDIUM
C11100,2683.746154,1.0,130.0,130.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,4500.0,610.42602,891.684832,0.0,12.0,0.5962555329926683,0.0,0.22736824451374185,1.4583691286151022,0.361111,1.0,0.0,0.3321300342199876,0.6838091094618263,0.7722592807930697,0.0,0.0,0.0,0.5962555329926683,0.40352229415685403,65.0,0.0,0.9923664122137404,0.5416665,0.45833349999999995,206.44201184615383,46.95584769230769,2,0.4787334094956813,MEDIUM
C13436,1176.753991,1.0,0.0,0.0,0.0,1817.167913,0.0,0.0,0.0,0.333333,6.0,0.0,2000.0,768.296414,318.681676,0.0,12.0,0.5880829540229885,0.9994499957936503,0.6523403188365846,0.4142508273800428,0.4444443333333334,6.0,151.43065941666666,0.2705842463156637,2.403317023400491,0.34681060741147596,0.46153846153846156,1817.167913,259.5954161428571,0.5880829540229885,0.4114172958520739,0.0,0.0,0.0,0.5,0.5,90.51953776923077,59.099724153846154,4,0.4786981211665041,MEDIUM
C15509,1879.694262,1.0,832.67,694.73,137.94,0.0,0.583333,0.25,0.333333,0.0,0.0,22.0,2000.0,873.931715,1452.265916,0.0,12.0,0.9393774422788606,0.0,0.4646856922244388,1.6598620110599145,0.5277776666666667,22.0,0.0,0.7721967070052134,0.601357057492567,0.5347825892393774,0.0,0.0,0.0,0.9393774422788606,0.06012280759620191,36.20304347826087,0.16546115369390765,0.8333393309103123,0.7916665,0.20833349999999995,144.5918663076923,67.22551653846155,5,0.4785981750752105,MEDIUM
C11099,864.975705,1.0,66.7,66.7,0.0,75.254745,0.083333,0.083333,0.0,0.083333,1.0,1.0,1000.0,413.167127,240.517311,0.0,12.0,0.8641115934065934,0.5264235545311909,0.4771116840974194,0.5807252563528539,0.38888866666666666,2.0,6.27122875,0.27774140730657104,1.7107143388160693,0.5217335490953525,0.07692307692307693,1.111591506646972,37.6273725,0.8641115934065934,0.13488940559440565,33.35,0.0,0.9852289512555391,0.5416665,0.45833349999999995,66.53659269230769,31.782086692307693,2,0.4784854713186148,MEDIUM
C13270,1406.388339,1.0,542.7,542.7,0.0,305.496366,0.333333,0.333333,0.0,0.166667,2.0,8.0,1600.0,505.060863,451.453969,0.0,12.0,0.8784436845721425,0.35974761342772865,0.3588638963421168,0.8920942163433018,0.5,10.0,25.458030500000003,0.32077427138608683,1.1162701569759022,0.6404255677153228,0.15384615384615385,0.5618840647415855,101.83212200000001,0.8784436845721425,0.1209317058088694,60.300000000000004,0.0,0.9981607504138311,0.6666665,0.33333349999999995,108.18371838461539,38.85083561538461,2,0.4783110483774144,MEDIUM
C12180,4478.312669,1.0,2461.9,2461.9,0.0,202.816167,0.166667,0.166667,0.0,0.166667,2.0,13.0,5000.0,1041.825559,1143.939064,0.0,12.0,0.8954834371125775,0.07608318151450068,0.23258603182808985,1.0969610920324593,0.44444466666666665,15.0,16.90134725,0.2553827224245506,0.9099397441818792,0.7671907196349369,0.15384615384615385,0.08234851881927809,67.605389,0.8954834371125775,0.10431660287942414,175.85,0.0,0.9995939745828089,0.5833335,0.41666650000000005,344.48558992307693,80.14042761538462,2,0.4781211688792078,MEDIUM
C16139,2705.899439,1.0,0.0,0.0,0.0,547.055908,0.0,0.0,0.0,0.166667,2.0,0.0,8500.0,1123.974128,654.870661,0.0,12.0,0.31830366298082574,0.9981753686341066,0.41522566808585465,0.5821206414446537,0.388889,2.0,45.58799233333334,0.24192648295864533,1.7137130761212689,0.5844049055565967,0.15384615384615385,547.055908,182.35196933333336,0.31830366298082574,0.681578703799553,0.0,0.0,0.0,0.5,0.5,208.14611069230767,86.45954830769232,4,0.4781077930391861,MEDIUM
